huc12_id,ifi_measure_Flood,ifi_fp_AreaKM2,konrad_fp_area,k_totalCells,k_sum,k_percentArea,floodPlainAreaRatio,cell_In_IFI_FP
171100110103,0.4332606,8.282802,14.7225,147225,36037,0.24477500424520293,0.5625948038716251,TRUE
171100110203,0.2993139,67.22653,78.61580000000001,786158,141101,0.17948173267969034,0.8551274680153352,TRUE
171100120101,0.9721269,0.512485,0.3336,3336,1208,0.36211031175059955,1.5362260191846522,TRUE
171100120103,0.9801274,3.718573,5.1596,51596,19668,0.38119234049151096,0.7207095511279944,TRUE
171100120104,0.9093317,2.069459,1.6047,16047,5669,0.3532747554059949,1.2896236056583785,TRUE
171100120105,0.777392,3.296339,2.5617,25617,10897,0.42538158254284264,1.2867779209118944,TRUE
171100120106,0.9186677,0.05139239,0.057,570,18,0.031578947368421054,0.9016208771929825,TRUE
171100120107,0.4345841,12.05929,15.274600000000001,152746,33236,0.21758998598981316,0.789499561363309,TRUE
171100120302,0.4954467,1.368721,5.0882000000000005,50882,7270,0.14287960378915923,0.2689990566408553,TRUE
171100140303,0.7614428,4.659486,2.9281,29281,15903,0.5431166968341246,1.5913001605136436,TRUE
171100120202,0.6518881,1.775097,6.1634,61634,5663,0.09188110458513159,0.28800613297855077,TRUE
171100120301,0.4709472,4.202292,8.1419,81419,7754,0.09523575578181998,0.5161316154705904,TRUE
171100120304,0.4720356,3.47287,19.689400000000003,196894,7337,0.0372637053439922,0.17638272369904615,TRUE
171100120400,0.478139,8.328623,24.808,248080,903,0.003639954853273138,0.3357232747500806,TRUE
171100130102,0.9394642,1.263844,1.4498,14498,7927,0.546765071044282,0.8717367912815561,TRUE
171100130103,0.7583582,1.005095,1.3800000000000001,13800,6947,0.5034057971014493,0.7283297101449275,TRUE
171100130104,0.8509694,3.031071,4.0648,40648,19382,0.47682542806534145,0.7456876107065538,TRUE
171100130105,0.9491995,1.05103,0.9534,9534,5795,0.6078246276484162,1.1024019299349694,TRUE
171100130106,0.8527316,1.770866,2.2889,22889,9937,0.434138669229761,0.7736755646817249,TRUE
171100130201,0.9018802,3.026984,3.7644,37644,21026,0.5585485070661991,0.8041079587716502,TRUE
171100130202,0.8578428,2.341632,3.0042,30042,6100,0.20304906464283337,0.7794527661274216,TRUE
171100130204,0.6437525,1.66504,1.9313,19313,10138,0.5249313933619841,0.8621343136747269,TRUE
171100130205,0.3779508,5.359297,1.3849,13849,9176,0.6625749151563289,3.869807928370279,TRUE
171100130301,0.488474,1.251237,10.7462,107462,12217,0.11368669855390742,0.11643529805884871,TRUE
171100130302,0.4035957,3.996522,2.1335,21335,5815,0.27255683149753923,1.873223341926412,TRUE
171100130303,0.470268,19.22868,23.8621,238621,63454,0.2659195963473458,0.8058251369326254,TRUE
171100140106,0.3838103,12.8113,12.5296,125296,43855,0.35001117354105477,1.0224827608223725,TRUE
171100140201,0.7267272,2.169547,1.7963,17963,7525,0.418916662027501,1.2077865612648222,TRUE
171100140202,0.698965,4.807723,4.543200000000001,45432,20168,0.44391618242648356,1.0582239390737804,TRUE
171100140203,0.6696197,3.785058,2.5839000000000003,25839,16186,0.6264174310151321,1.4648624172762101,TRUE
171100140204,0.619269,3.024606,6.1585,61585,8665,0.14069984574165786,0.4911270601607534,TRUE
