"","huc12_id","ifi_measure_Flood","ifi_fp_AreaKM2","konrad_fp_area","k_totalCells","k_sum_1_2_3","k_percentArea","floodPlainAreaRatio"
"767",171100040302,0.9736061,0.6742968,0.9332,9332,4489,48.1033004714959,0.72256408058294
"768",171100180202,0.7346467,5.621277,5.1406,51406,21935,42.6701163288332,1.09350601097148
"769",171100010301,0.9492948,0.1278172,0,0,NA,NA,Inf
"770",171100020106,0.6999786,1.754916,0.5378,5378,0,0,3.26313871327631
"771",171100040202,0.396381,3.685178,4.5536,45536,215,0.472153900210822,0.809288914265636
"772",171100040203,0.8553295,3.772657,6.2396,62396,25705,41.1965510609654,0.604631226360664
"773",171100040105,0.8781009,0.9946736,0.9551,9551,3745,39.2105538687048,1.04143398597006
"774",171100040106,0.7797631,2.682442,3.9385,39385,20453,51.9309381744319,0.681082137869747
"775",171100040201,0.821305,7.015636,9.8908,98908,65780,66.506248230679,0.709309257087394
"776",171100040301,0.9846219,0.6366602,0.4454,4454,2087,46.8567579703637,1.42941221374046
"777",171100040303,0.9752848,0.4610172,0.4809,4809,1772,36.8475774589312,0.958655021834061
"778",171100040304,0.9328932,3.577444,6.1704,61704,37772,61.2148321016466,0.579775055101776
"779",171100040401,0.9843119,0.5816144,0.719,7190,2677,37.2322670375522,0.808921279554937
"780",171100040402,0.9809603,1.418384,2.2227,22227,9191,41.3506096189319,0.638135600845818
"781",171100040403,0.9370992,4.153187,6.0636,60636,28714,47.3547067748532,0.684937495877037
"782",171100170203,0.9212835,3.354585,3.748,37480,18195,48.5458911419424,0.895033351120598
"783",171100170102,0.7759507,7.193584,7.5082,75082,37087,49.395327774966,0.958097013931435
"784",171100170201,0.9658229,1.284991,0.7186,7186,1896,26.3846367937657,1.78818675201781
"785",171100170202,0.8544644,2.643472,4.4986,44986,6550,14.5600853598897,0.58762103765616
"786",171100170204,0.5797838,18.17591,20.5977,205977,87647,42.5518383120446,0.882424251251353
"787",171100180101,0.6533603,1.595523,0,0,NA,NA,Inf
"788",171100180102,0.6680497,0.3528076,0,0,NA,NA,Inf
"789",171100180103,0.7127489,0.1965183,0,0,NA,NA,Inf
"790",171100180104,0.7057176,3.817598,0,0,NA,NA,Inf
"791",171100180105,0.9273533,0.7037277,0,0,NA,NA,Inf
"792",171100180106,0.7401811,0.1226191,0,0,NA,NA,Inf
"793",171100180107,0.7002465,1.081416,0,0,NA,NA,Inf
"794",171100180201,0.7408783,0.6748564,0.6911,6911,3080,44.566632904066,0.976496020836348
"795",171100180301,0.7082465,0.2009583,0.0637,637,0,0,3.15476138147567
"796",171100180302,0.8452231,1.848651,0,0,NA,NA,Inf
"797",171100180303,0.7429664,0.07924344,0.0759,759,0,0,1.04405059288538
"798",171100180304,0.7380681,0.1169364,0.3555,3555,762,21.4345991561181,0.328935021097046
"799",171100180502,0.9900081,1.541725,0.5851,5851,1628,27.8243035378568,2.63497692702102
"800",171100180401,0.9220273,2.228217,1.4096,14096,3929,27.8731555051078,1.58074418274688
"801",171100180402,0.7958102,3.212916,3.2444,32444,12506,38.5464184440883,0.990295894464308
"802",171100180501,0.9960181,0.6685562,0.1378,1378,331,24.0203193033382,4.85164150943396
"803",171100180503,0.5449034,6.437698,5.6339,56339,24257,43.0554322937929,1.14267168391345
"804",171100180601,1,0.4228194,0.3204,3204,1042,32.521847690387,1.31966104868914
"805",171100180602,0.9602543,0.5395849,0.1607,1607,245,15.2457996266335,3.35771561916615
"806",171100050405,0.9955262,0.8507317,1.3945,13945,3926,28.1534600215131,0.6100621728218
"807",171100010101,0.9205083,1.131564,0,0,NA,NA,Inf
"808",171100010102,1,0.1213597,0,0,NA,NA,Inf
"809",171100010205,0.9624958,0.4545547,0,0,NA,NA,Inf
"810",171100020201,0.8660762,2.546532,4.3203,43203,4949,11.4552230169201,0.589434067078675
"811",171100040501,0.3589335,23.47367,27.5464,275464,134607,48.8655504893561,0.852150190224494
"812",171100040700,0.838114,2.068954,1.3708,13708,6909,50.4012255617158,1.50930405602568
"813",171100040404,0.9573195,0.5619173,0.277,2770,1397,50.4332129963899,2.02858231046931
"814",171100040405,0.8362268,4.494569,4.439,44390,20751,46.7470150934895,1.01251835999099
"815",171100040406,0.4085226,19.15105,26.4932,264932,52681,19.8847251370163,0.722866622378573
"816",171100040504,0.6223955,4.057095,30.1012,301012,4182,1.38931338285517,0.134781835940095
"817",171100040505,0.5494925,2.435763,8.2267,82267,26042,31.6554633084955,0.296080202268224
"818",171100040506,0.309531,14.17827,39.6366,396366,56256,14.1929428861204,0.357706513676753
"819",171100040601,0.4732741,1.798264,0.0041,41,28,68.2926829268293,438.600975609756
"820",171100180603,0.7021025,2.485496,2.5384,25384,6321,24.9015127639458,0.979158525055153
"821",171100180701,0.6479968,1.751284,2.0132,20132,5960,29.6046095767932,0.869900655672561
"822",171100180702,0.6758107,1.383759,0.3073,3073,228,7.41945981125936,4.50295802147738
"823",171100180703,0.9916051,0.3971647,0.6638,6638,429,6.46278999698704,0.598319825248569
"824",171100180704,1,0.005328894,0,0,NA,NA,Inf
"825",171100180800,0.7551896,5.593544,0.291,2910,474,16.2886597938144,19.2218006872852
"826",171100190101,0.373271,1.404479,4.8756,48756,0,0,0.288062802526868
"827",171100190102,0.7745706,0.1478377,0,0,NA,NA,Inf
"828",171100190103,0.745535,0.03664835,0,0,NA,NA,Inf
"829",171100020203,0.9118677,5.432377,10.848,108480,28292,26.080383480826,0.500772216076696
"830",171100040605,1,0.02333881,0,0,NA,NA,Inf
"831",171100020107,0.8766046,0.5145655,0.3116,3116,0,0,1.65136553273427
"832",171100020202,0.6839892,2.128837,10.8133,108133,19413,17.9528913467674,0.196872092700656
"833",171100050402,1,0.09543821,0.006,60,0,0,15.9063683333333
"834",171100190606,0.2755534,6.879911,0,0,NA,NA,Inf
"835",171100050403,1,0.1156086,0.0281,281,45,16.0142348754448,4.11418505338078
"836",171100050404,0.995814,0.404371,0.5981,5981,1328,22.2036448754389,0.676092626651062
"837",171100050501,0.9898629,0.4549373,0.372,3720,620,16.6666666666667,1.2229497311828
"838",171100050502,0.9956431,0.5933187,0.6879,6879,1604,23.3173426370112,0.862507195813345
"839",171100050503,0.9997069,0.4432003,1.1941,11941,2732,22.8791558495938,0.371158445691316
"840",171100050504,0.7244245,0.7498037,1.2446,12446,2102,16.8889603085329,0.602445524666559
"841",171100050505,0.8110921,1.514929,1.4135,14135,2647,18.7265652635302,1.07175733993633
"842",171100050601,0.927659,1.981773,3.1848,31848,12620,39.6257221803567,0.622259796533534
"843",171100190703,0.718376,0.9762175,0,0,NA,NA,Inf
"844",171100190704,0.6493347,0.4832275,0,0,NA,NA,Inf
"845",171100190705,0.599852,0.3455348,0,0,NA,NA,Inf
"846",171100190706,0.7494807,0.01725058,0,0,NA,NA,Inf
"847",171100190107,0.7159243,0.3325004,0,0,NA,NA,Inf
"848",171100190104,0.747464,0.04579145,0,0,NA,NA,Inf
"849",171100190201,0.7336473,0.873437,0,0,NA,NA,Inf
"850",171100190203,0.4988955,1.191871,0.2445,2445,0,0,4.87472801635992
"851",171100190204,0.5,2.141458,0.0391,391,0,0,54.768746803069
"852",171100190205,0.313573,25.36945,28.1271,281271,0,0,0.901957542725699
"853",171100190301,0.3287539,2.218444,2.8079,28079,0,0,0.790072296021938
"854",171100190302,0.4346523,7.425571,0.0885,885,0,0,83.9047570621469
"855",171100190303,0.4830672,8.234714,0,0,NA,NA,Inf
"856",171100190402,0.7499844,0.003832241,0,0,NA,NA,Inf
"857",171100190403,0.7327329,0.1046171,0,0,NA,NA,Inf
"858",171100190404,0.7487319,0.02689917,0,0,NA,NA,Inf
"859",171100020302,0.2270726,60.03065,82.9815,829815,0,0,0.723422088055771
"860",171100020204,0.3009099,23.25457,53.4489,534489,10376,1.94129345973444,0.435080422609259
"861",171100020301,0.5321453,2.407853,22.4679,224679,888,0.39523052888788,0.107168582733589
"862",171100020303,0.7438514,1.682833,3.7236,37236,0,0,0.451937103877968
"863",171100020402,1,0.02076993,0,0,NA,NA,Inf
"864",171100040101,0.8809576,1.810198,2.787,27870,12613,45.2565482597775,0.64951489056333
"865",171100050604,0.9962518,0.4737536,0.5765,5765,1620,28.100607111882,0.82177554206418
"866",171100050605,0.9922428,1.148522,0.7043,7043,1426,20.2470538122959,1.63072838279142
"867",171100050606,0.928769,2.93025,4.3752,43752,26007,59.4418540866703,0.669740811848601
"868",171100050701,0.992344,0.7514363,1.0974,10974,2401,21.8789866958265,0.684742391106251
"869",171100050702,0.8699122,1.947119,3.2437,32437,19113,58.9234516138977,0.600277152634337
"870",171100050703,0.908051,1.159976,1.291,12910,3501,27.1185127807901,0.898509682416731
"871",171100050704,0.9060351,0.9340018,3.9993,39993,1823,4.55829770209787,0.233541319730953
"872",171100050705,0.9897547,0.3944777,0.2041,2041,259,12.6898579127879,1.93276678098971
"873",171100050706,0.732944,0.5806537,0.6211,6211,3736,60.1513443889873,0.934879568507487
"874",171100050707,0.7461399,1.128135,1.8586,18586,6143,33.0517593887873,0.606981061013666
"875",171100050708,0.5662477,1.580891,2.6157,26157,4402,16.8291470734411,0.604385441755553
"876",171100050801,0.7739082,0.3786839,0.4707,4707,990,21.0325047801147,0.804512215848736
"877",171100050802,0.7786933,0.5236961,0.8538,8538,2331,27.3014757554462,0.613370929960178
"878",171100050803,0.9615944,0.468752,0.4213,4213,769,18.2530263470211,1.112632328507
"879",171100050804,0.8885904,2.948754,4.2251,42251,18955,44.8628434829945,0.697913422167523
"880",171100050805,0.6756398,3.600688,5.9573,59573,26766,44.9297500545549,0.604416094539473
"881",171100050901,0.9136095,2.896976,5.8467,58467,33074,56.568662664409,0.495489079309696
"882",171100050902,0.9666694,0.2273531,0.0029,29,0,0,78.3976206896552
"883",171100050903,0.7091187,1.605758,1.7653,17653,7894,44.7176117373817,0.909623293491191
"884",171100190601,0.9919605,0.1062691,0,0,NA,NA,Inf
"885",171100190503,0.7298602,0.06136253,0.0846,846,0,0,0.725325413711584
"886",171100190602,0.885341,1.291964,0,0,NA,NA,Inf
"887",171100190605,0.25,11.4988,0,0,NA,NA,Inf
"888",171100190607,0.5401271,2.079673,0,0,NA,NA,Inf
"889",171100190608,1,0.00349136,0,0,NA,NA,Inf
"890",171100190609,0.6523207,1.199766,0,0,NA,NA,Inf
"891",171100190610,0.9004233,0.597614,0,0,NA,NA,Inf
"892",171100190701,0.6747505,0.4938347,0,0,NA,NA,Inf
"893",171100051001,0.9114236,0.763162,0.7242,7242,2848,39.3261529964098,1.05380005523336
"894",171100040102,0.9295435,1.939159,3.804,38040,10348,27.2029442691903,0.50976840168244
"895",171100050904,0.9664101,1.448754,1.9167,19167,11398,59.4667918818803,0.755858506808577
"896",171100050905,0.7472838,3.882874,9.3354,93354,28103,30.1036913254922,0.415930115474431
"897",171100051002,0.7727328,2.718106,4.9865,49865,32750,65.6773287877269,0.545092950967613
"898",171100190803,1,0.01147896,0,0,NA,NA,Inf
"899",171100190801,0.6433863,0.2439749,0,0,NA,NA,Inf
"900",171100190802,0.8523376,2.241865,0,0,NA,NA,Inf
"901",171100191000,0.7468782,0.6193503,0,0,NA,NA,Inf
"902",171100200101,0.7551505,1.290716,0,0,NA,NA,Inf
"903",171100200103,0.9998664,0.005620029,0,0,NA,NA,Inf
"904",171100060104,0.7486178,0.6885584,0.7112,7112,1101,15.4808773903262,0.968164229471316
"905",171100051003,0.9549128,0.6038198,1.1757,11757,5076,43.1742791528451,0.513583227013694
"906",171100051004,0.9028206,0.5248969,0.5692,5692,1301,22.8566408995081,0.922166022487702
"907",171100051005,0.8460783,3.40858,2.9025,29025,0,0,1.17436003445306
"908",171100051006,0.9761631,0.6322048,0.2936,2936,0,0,2.15328610354223
"909",171100051101,0.8519372,4.763382,10.9808,109808,32843,29.9094783622323,0.43379189130118
"910",171100051102,0.8229977,1.760364,2.0378,20378,11565,56.7523800176661,0.863855137893807
"911",171100051103,0.7197649,1.083007,1.0134,10134,4319,42.6189066508782,1.06868659956582
"912",171100051104,0.559942,26.13489,34.8075,348075,231367,66.4704445880917,0.750840767076061
"913",171100060101,0.9950354,1.170327,1.8356,18356,4322,23.5454347352364,0.637571911091741
"914",171100060102,0.9588079,2.959475,4.1987,41987,17119,40.7721437587825,0.70485507418963
"915",171100060103,0.898763,2.266362,1.7098,17098,5595,32.7231255117558,1.32551292548836
"916",170701060102,0.7037921,1.298141,0,0,NA,NA,Inf
"917",171100200203,0.7437344,0.09290589,11.5821,115821,0,0,0.0080215064625586
"918",171100200201,0.689004,0.3184858,0,0,NA,NA,Inf
"919",171100200202,0.7451162,0.04834994,0,0,NA,NA,Inf
"920",171100200204,0.4680863,6.910919,25.0861,250861,21,0.00837116969158219,0.27548797939895
"921",171100200301,0.9351005,1.199135,0.5987,5987,1424,23.7848672122933,2.00289794554869
"922",171100060202,0.7479548,0.4656588,0.6429,6429,2195,34.1421682998911,0.724309846010266
"923",171100060401,0.8111056,2.890593,3.0582,30582,15428,50.4479759335557,0.945194231901118
"924",171100060402,0.9898918,0.9873355,0.2391,2391,939,39.2722710163112,4.12938310330406
"925",171100060403,0.9885868,0.4231434,0.1292,1292,388,30.030959752322,3.27510371517028
"926",171100060404,0.4460758,12.365,22.2421,222421,111258,50.02135589715,0.555927722652088
"927",171100060405,0.5059872,9.504644,16.5002,165002,113355,68.6991672828208,0.576032048096387
"928",171100070101,0.9997629,0.2596028,0.1689,1689,208,12.3149792776791,1.5370207223209
"929",171100070102,0.7802275,2.718779,5.6088,56088,24239,43.2160176864927,0.484734524318927
"930",171100200303,0.9104372,0.8964976,0.0301,301,54,17.9401993355482,29.7839734219269
"931",171100200302,0.9455311,1.031515,0.8307,8307,3304,39.7736848441074,1.24174190441796
"932",171100200304,0.947995,0.2966387,0.0155,155,19,12.258064516129,19.1379806451613
"933",171100200305,0.9213092,2.392365,1.4731,14731,5536,37.5806123141674,1.62403434933134
"934",171100200306,0.3713519,4.942801,4.9232,49232,17390,35.3225544361391,1.00398135359116
"935",171100200403,0.6644738,2.401151,0,0,NA,NA,Inf
"936",171100200402,0.9559624,0.6355621,0,0,NA,NA,Inf
"937",171100200404,0.6803784,1.132098,0.2608,2608,397,15.2223926380368,4.34086656441718
"938",171100200405,0.5301806,1.571538,1.1002,11002,0,0,1.42841119796401
"939",171100010103,0,0,0,0,NA,NA,NA
"940",171100010206,0,0,0,0,NA,NA,NA
"941",171100010302,0,0,0,0,NA,NA,NA
"942",171100010403,0,0,0.7207,7207,243,3.37172193700569,0
"943",171100020105,0,0,0,0,NA,NA,NA
"944",171100020500,0,0,6.2432,62432,26624,42.6447975397232,0
"945",171100040503,0,0,127.4496,1274496,82251,6.45360989755951,0
"946",171100050602,0,0,0.9097,9097,0,0,0
"947",171100050401,0,0,0.323,3230,40,1.23839009287926,0
"948",171100211200,0,0,0.0087,87,0,0,0
"949",171100190702,0,0,0,0,NA,NA,NA
"950",171100200700,0,0,0.1101,1101,189,17.1662125340599,0
